time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.0183994525734184,-0.07797507101289448,11.764454826609352,6.208026008537832,0.026900405972371644,0.0,-0.07925098832608439,-0.28102704956833124,2.68075434626011,-0.14531861707785346,0.06233423174198691,0.0,435.3042753770354,434.17911430173484,433.4494500572238,433.18632366252376
1.2000000000000006,-0.023806103676941286,-0.09664720470482872,11.931173705260147,6.199078974954521,0.030832826710176953,0.0,-0.10140464137013533,-0.3423633354547974,2.875964407148619,-0.15805593504940857,0.07128242741955287,0.0,473.6357817909046,474.3263274467398,473.735273690828,472.7353052031207
1.2600000000000007,-0.030605984230296143,-0.11912569206524684,12.108568215140439,6.189450911998028,0.03597223856654619,0.0,-0.12577917873216227,-0.4079413952632522,3.0366440977972484,-0.1657818004825178,0.1049471108447276,0.0,462.3454153797915,464.9954778406281,465.66228858744296,465.03425918804066
1.3200000000000007,-0.03892127338181701,-0.14557682257602714,12.293700176902028,6.179097451311147,0.04220546580527351,0.0,-0.15202600493260413,-0.47475989054964,3.13401147826096,-0.19166856748995648,0.10168000560382882,0.0,445.8396231507928,445.5819694080409,447.72191153507714,445.5815232561741
1.3800000000000008,-0.049043742031863104,-0.17650478924090587,12.486984486583067,6.167807214129713,0.04954999570424956,0.0,-0.18614972405271893,-0.557400373293374,3.308103696541129,-0.18196898741950338,0.14684161576292704,0.0,469.19757977673817,472.702281574405,469.8517071937074,470.57074414736144
1.4400000000000008,-0.0611563523226282,-0.21210781990797728,12.686107071428586,6.156546886841385,0.05801827628156886,0.0,-0.21838778442417486,-0.6303512512966669,3.3290575182015756,-0.2026052447890801,0.12619406476538486,0.0,424.34042537063567,422.5835149452503,425.2712524392859,423.4632390916715
1.5000000000000009,-0.07533672017202497,-0.25225720231521076,12.886146635249498,6.144861121302181,0.0656419634624168,0.0,-0.2549659697109892,-0.7090030979410483,3.3386754657832536,-0.1824764512398269,0.12874042476242073,0.0,420.67610161430775,420.91225756188044,419.8406658469802,421.54376399793455
1.560000000000001,-0.092041117352594,-0.29772871041324617,13.089540261058486,6.134016193166698,0.07335793681668612,0.0,-0.30262026015935084,-0.8077734705057174,3.4405368962075387,-0.17750454041105834,0.12831661927518664,0.0,451.70565220222164,451.6863027111185,450.52954199308994,450.9002725876571
1.620000000000001,-0.11142152715242583,-0.34865616003493066,13.29444936387843,6.123317148258124,0.08133374303877705,0.0,-0.3440337184745177,-0.8906717897947025,3.389680433408968,-0.17999224197044675,0.14084080087795542,0.0,400.83072857943694,401.9855643477076,402.31551692996766,402.0558316205923
1.680000000000001,-0.1338711618951872,-0.40560640734213066,13.501640484298942,6.113070985708154,0.08981345530264306,0.0,-0.4051565899462901,-1.0086980858682337,3.5159623616358986,-0.156820377371359,0.1422854962712771,0.0,459.2220746638149,459.3545396235627,460.5370031490696,462.33895750712253
1.740000000000001,-0.1599194351628558,-0.4693782744790719,13.713624747089757,6.103274322843831,0.09878926217429207,0.0,-0.46392387875279,-1.1178751206906876,3.549751745014942,-0.1810707581776933,0.16121706454226664,0.0,431.4227058106969,433.039724651252,433.6894358192245,431.6207728741241
1.8000000000000012,-0.18965890997392917,-0.5398726115833432,13.92750187025425,6.092177641215988,0.10811355431065373,0.0,-0.528259924800921,-1.2328988306970818,3.5790072213434128,-0.19409191681510254,0.14007296792115834,0.0,433.55951222100174,431.80249948805726,431.81403255404064,430.67956779826307
1.8600000000000012,-0.22352888449783392,-0.6176476376129315,14.143956985710046,6.0809210031539855,0.11626589210287719,0.0,-0.6015138684868128,-1.360630751564608,3.6355454984931277,-0.17707828868741746,0.12577890418584733,0.0,442.49233983242766,441.33104010848393,441.3958697432253,442.7631206441488
1.9200000000000013,-0.26166252694228,-0.7028036699751751,14.361342738132658,6.070507289961441,0.12361512600905744,0.0,-0.6702398296619789,-1.4787743638317787,3.610332669589396,-0.16733042506871276,0.11493037092216431,0.0,415.8942260562915,414.9575413163292,416.16229075351566,416.9834742845548
1.9800000000000013,-0.3043042806370827,-0.7956626818689594,14.579178816282434,6.059979206085881,0.13057852689377558,0.0,-0.7517788128332191,-1.6174170169077993,3.6502832734699693,-0.2013585676628776,0.11821720869463169,0.0,438.2521567229834,438.5375310656789,440.44069405114783,437.58568394895576
2.0400000000000014,-0.3518036598528387,-0.8967595360208883,14.798093656143784,6.047470723362299,0.1372854727121693,0.0,-0.8321338419568853,-1.7535069016256508,3.6463796006455067,-0.22907615132937761,0.09406694864660091,0.0,426.93980960898233,424.8855019460802,426.15257097736463,423.73037078854907
2.1000000000000014,-0.4047179473913679,-1.0070561997414587,15.020031459359295,6.033820557283512,0.14267671278335659,0.0,-0.9321839021100402,-1.9243216864651336,3.7505345216312835,-0.22453380385239166,0.07971936783630136,0.0,462.71884072493566,461.5942284433125,461.623809434154,461.93283973165467
2.1600000000000015,-0.4634803720346043,-1.1274228008929883,15.246328366501512,6.020560098819809,0.14788799745071124,0.0,-1.0269986180961226,-2.0890613731810137,3.79190442821183,-0.21476312783311083,0.09825431004904188,0.0,443.81238709634613,445.33731019694164,442.9733476941401,443.7275683737341
2.2200000000000015,-0.5282108609438775,-1.2582258595776006,15.476131049105922,6.00798658753639,0.15354303111916057,0.0,-1.1311984667180806,-2.2721584577172727,3.8671914455475704,-0.20079240165979326,0.0847242262628175,0.0,456.69433040702324,455.6209851557073,456.85650900688137,457.9271215881065
2.2800000000000016,-0.5993891859587751,-1.4004061304123248,15.710855366906987,5.996571949379447,0.15821734006066457,0.0,-1.2418354186158582,-2.4681990708289887,3.955878409133807,-0.17480362854606446,0.0585820139753637,0.0,464.2200818258313,462.168344672721,462.20909499711246,464.21864947384444
2.3400000000000016,-0.6774278208087929,-1.5548075332206164,15.951575124399863,5.985776704543209,0.16143884969923672,0.0,-1.3597052063754784,-2.679425627186518,4.066930296556481,-0.1928509630318815,0.04147775926448508,0.0,473.9417727316588,472.62685741491214,472.4786786290949,471.0554775106053
2.4000000000000017,-0.7618201313498798,-1.7206974015697583,16.194259212913572,5.973706162562793,0.16412132370149468,0.0,-1.453581089044497,-2.8511831398097747,4.022019319451798,-0.22819328372535433,0.0504895652742199,0.0,422.57004810000404,423.3475360191066,425.6398099153498,422.56032055587
2.4600000000000017,-0.8525381672296972,-1.8982925413636371,16.43784752051021,5.960080041563362,0.16691662045326616,0.0,-1.5705498320626752,-3.069813830924248,4.096352108028338,-0.2250081273859813,0.03734965780858728,0.0,466.3636120382158,465.33718173763816,463.81096752982086,464.0122350721136
2.520000000000002,-0.9500278988533426,-2.088706651454721,16.684071854192656,5.946774422393084,0.16919274265101159,0.0,-1.6792550393039287,-3.278413712179882,4.11014371132796,-0.21595855204565104,0.03908151743180131,0.0,448.5278392796389,448.6691630766507,446.5477168433115,447.2369298293868
2.580000000000002,-1.0534481230123274,-2.290645590590016,16.927497106312206,5.934191176399429,0.17173299069185344,0.0,-1.7682992088132408,-3.4538767421839065,4.003639494105195,-0.1995174184326307,0.04816069448577997,0.0,407.0561072153182,407.8690661667448,407.205573107144,408.62602083924304
2.640000000000002,-1.16314719634545,-2.505068961050204,17.169256131201635,5.922271593661254,0.17426776824742074,0.0,-1.8885058346168775,-3.6945153746215644,4.053741307274988,-0.196999929614646,0.02651799373781267,0.0,463.0232790648226,461.31807569006355,464.00925805711165,464.1700957898301
2.700000000000002,-1.2800161504362468,-2.7339850474747998,17.413410189261754,5.91035284305207,0.1758047234178397,0.0,-2.007182296197016,-3.936950679019276,4.08353194100213,-0.2021532091104075,0.02374808043974961,0.0,459.0843390495429,458.8645658171873,459.69104543328314,459.24520376127566
2.760000000000002,-1.403523235148093,-2.9766209209466576,17.65653057601147,5.899147616332177,0.17734047201985437,0.0,-2.109826655409779,-4.151820995492435,4.019747112449313,-0.16655396293734331,0.029056001329289115,0.0,429.43274329971143,429.882980727888,428.4531118158377,431.43312899483163
2.820000000000002,-1.5334107936099484,-3.2327387242607686,17.89670100082356,5.8887836612528,0.17924187312865314,0.0,-2.2198720943701726,-4.38622811392783,3.985031565839441,-0.1894275529535075,0.0364958555095565,0.0,442.10587991460693,442.71892507556294,442.0839588699194,440.1653044229928
2.880000000000002,-1.670275215143442,-3.503828922085494,18.136370455750196,5.877070022185546,0.18159352390862082,0.0,-2.3423844216988035,-4.65096333598264,4.002606591470138,-0.21050610526232796,0.04410682266114182,0.0,461.6310081371173,462.2319917082053,462.6426627420439,460.94351519108756
2.940000000000002,-1.8149729387032287,-3.7919689968505503,18.379097503217658,5.864454118710139,0.1837576148366713,0.0,-2.480944784243614,-4.9545891227351815,4.0863908555273865,-0.20978811028896235,0.01068896572104767,0.0,487.81338250032303,485.311515749875,486.7701362987373,486.78454464751894
3.000000000000002,-1.967241552937787,-4.096874473667599,18.62282784819785,5.85206137208638,0.18426910527669804,0.0,-2.594663201623082,-5.209855224422179,4.036817789213516,-0.20075208189698007,0.003801156825159284,0.0,447.02379596287665,446.4619382960113,445.3448864348959,446.04165963216883
3.0600000000000023,-2.1261492824047,-4.41687757828467,18.862481673876605,5.839585642909817,0.1841387117367148,0.0,-2.7022405597095185,-5.4578414714140076,3.9506797128523132,-0.2288087609748852,-0.01813137981625194,0.0,437.25589982288074,435.4245359669552,436.66561368074133,434.27360673524174
3.1200000000000023,-2.2912638372306575,-4.751407785235025,19.09562095423499,5.826037889355078,0.18309579254193764,0.0,-2.801513346078166,-5.694207606434994,3.819825862857052,-0.22037388823619683,-0.015923904519339973,0.0,422.28269829586054,422.4731812270006,421.09203394991545,421.76753094149194
3.1800000000000024,-2.462316587775595,-5.100314146474268,19.320715697691956,5.813476560936966,0.181662412707273,0.0,-2.90018131147194,-5.9370040559541115,3.6825256623489837,-0.19340980375323585,-0.04885503655252114,0.0,422.1053408482525,419.25279762638144,421.2600512926607,423.5393063464362
3.2400000000000024,-2.63960287075719,-5.464820578305168,19.53904757137617,5.801649596642649,0.17871248043071297,0.0,-3.0090856931529766,-6.214113759317331,3.5940949420174473,-0.20579260149530124,-0.04979366630357766,0.0,442.02675995117085,441.94787086947895,441.8427879759856,440.78197584316683
3.3000000000000025,-2.8230850187491394,-5.845409803872202,19.750455753374283,5.789716994251684,0.1753498434902223,0.0,-3.1067755165771507,-6.4731749571621755,3.4519802141861904,-0.18777157154557322,-0.07304199189283152,0.0,425.30717155810004,423.308286492494,423.99109804150567,425.4958824570045
3.3600000000000025,-3.01234691991694,-6.241650327698679,19.953000085036916,5.778712962461656,0.17142477029794279,0.0,-3.2016920952438834,-6.735802274972383,3.2986958057971156,-0.17585428014720086,-0.05339347332974524,0.0,421.2461790732619,422.9387281153726,422.28651774846634,423.27894040703393
3.4200000000000026,-3.207424724742936,-6.654311093939528,20.14703101905365,5.767862479748143,0.16911125478791877,0.0,-3.300696484686282,-7.020442030149168,3.1679576410315806,-0.19334798043570062,-0.018843078247531838,0.0,432.192179094061,435.0941313939717,433.42252583846346,431.91639168651136
3.4800000000000026,-3.4085193011201005,-7.084545550088906,20.33354700487256,5.7560220036143335,0.16835417190451274,0.0,-3.402347388924833,-7.321589620021318,3.0479232951595727,-0.20682679586740083,-0.0024168048102232954,0.0,440.42975378280676,441.7866790952863,439.51985591770017,438.36215744533956
3.5400000000000027,-3.6155324643314004,-7.53254464024422,20.511757301032663,5.7431838535289295,0.1682361324769861,0.0,-3.4980686312335223,-7.6126663126494005,2.891172801787915,-0.2346889336277038,-0.0010831198800183841,0.0,429.534348654146,429.6475100950563,430.8231195915252,428.4120915991364
3.6000000000000028,-3.828953657395356,-8.000239289533265,20.683673991054647,5.730144011401734,0.16866271815703282,0.0,-3.6158323158521952,-7.97793724047614,2.8371942774498313,-0.1954767500571521,0.019845919745656557,0.0,470.98322144026065,472.5994644204164,468.603806850598,471.59716470278386
3.660000000000003,-4.049860519810417,-8.491358544154151,20.854108166042693,5.718524651219752,0.16955851258623778,0.0,-3.747589647264569,-8.3931942983776,2.8412652981730435,-0.19024801637587627,0.0026275807194689003,0.0,496.7865381863939,495.52198558229014,496.0360630483003,496.38767591398937
3.720000000000003,-4.277878397800412,-9.005108033891469,21.020500990292014,5.707011480123544,0.17065302475014477,0.0,-3.8529786790186487,-8.732554181169647,2.7034115879744682,-0.1953761339941979,0.03865381687341268,0.0,450.5842454868,453.48822000246344,452.0695732482806,451.6207933822072
3.780000000000003,-4.5124125594181175,-9.539969843683028,21.179174455405786,5.695180921648703,0.17261983237227163,0.0,-3.964865265333264,-9.096837130731632,2.5835966967703587,-0.20103635901481737,0.01719976635865335,0.0,463.86639015234164,462.1784093927995,463.7037233978993,463.2224252152359
3.840000000000003,-4.753519053722498,-10.096374961142581,21.32955783427058,5.683384923549847,0.17369337451796074,0.0,-4.071991314825816,-9.450744018263974,2.427220265002236,-0.18895659369701145,0.019242705769449413,0.0,454.809027080334,454.9725963696005,454.4682568725096,455.3988292868724
3.900000000000003,-5.0011245369858,-10.674408370616925,21.47051688142667,5.671957372127867,0.17435442309824722,0.0,-4.181479623658074,-9.817728507052285,2.2693380704180104,-0.1936423385363138,-0.01548161968816517,0.0,461.1905418094299,458.4387509417534,459.16676427061947,458.7606770069324
3.960000000000003,-5.255536498800721,-11.275444545282411,21.60277699234624,5.661631866974531,0.1735907626557509,0.0,-4.298680447697598,-10.217391567839725,2.136966840736561,-0.14709351242127358,-0.0077216791552902125,0.0,474.12551951795933,474.7216509647975,472.2138685516973,475.76374212437247
4.020000000000002,-5.516515361683124,-11.89916992518232,21.724672655892036,5.653001705188972,0.17376444020027826,0.0,-4.400560009506647,-10.574249642197872,1.924496817778991,-0.13801508884382063,0.018429257225882234,0.0,447.9650223249525,450.0872311489828,449.6894765052528,450.40544224707537
